,frame,pos_x,pos_y
117,1020.0,987.7454399679294,796.256965323712
118,1021.0,977.1231219760632,800.1408624055682
119,1022.0,967.0626383643704,803.60207492295
120,1023.0,956.7169493070751,807.3090809628009
121,1024.0,946.6814498305584,811.6765384804282
122,1025.0,936.950709219858,815.9630699088146
123,1026.0,927.4637770897833,818.5985036119711
124,1027.0,918.9309485956544,819.7419713831479
125,1028.0,911.264389304328,819.1961817357806
126,1029.0,904.4878208564111,817.204335656006
127,1030.0,898.1065957716166,814.0367135080389
